Video,Total Views
The Black Eyed Peas - Shut Up,"393,264,779"
Indila - Love Story (Official Music Video),"393,155,458"
Residente - René (Official Video),"393,005,735"
Prince Royce - La Carretera (Official Video),"392,699,590"
Calvin Harris - Sweet Nothing (Official Video) ft. Florence Welch,"392,563,582"
Ranjha – Official Video | Shershaah | Sidharth–Kiara | B Praak | Jasleen Royal | Romy | Anvita Dutt,"392,442,481"
Jattwaad : Harf Cheema & Gurlez Akhtar (Official Song) Punjabi Songs | GK Digital | Geet MP3,"392,183,957"
GD X TAEYANG - GOOD BOY M/V,"392,140,377"
XXXTENTACION & Lil Pump - Arms Around You feat. Maluma & Swae Lee [Official Music Video],"392,108,109"
NƠI NÀY CÓ ANH | OFFICIAL MUSIC VIDEO | SƠN TÙNG M-TP,"391,770,731"
"Barsaat Ki Dhun Song | Rochak K Ft. Jubin N | Gurmeet C, Karishma S |Rashmi V | Ashish P | Bhushan K","391,526,820"
Ding Dang - Full Video Song | Munna Michael | Javed - Mohsin | Amit Mishra & Antara Mitra,"391,172,098"
Jeeta Tha Jiske Liye - Sad | Kumar Sanu | Alka | Dilwale - HD Video,"391,012,807"
blink-182 - All The Small Things (Official Music Video),"390,974,702"
"Sebastián Yatra, Daddy Yankee, Natti Natasha - Runaway ft. Jonas Brothers (Official Video)","390,951,786"
"Mau y Ricky, Camilo - La Boca (Official Video)","390,849,703"
Calibre 50 - Amor Del Bueno,"390,839,586"
Aventura - Los Infieles,"390,837,497"
Somewhere I Belong (Official Music Video) [4K UPGRADE] – Linkin Park,"390,755,904"
Big Sean - I Don't Fuck With You (Official Music Video) ft. E-40,"390,746,036"
Avril Lavigne - What The Hell (Official Video),"390,520,148"
ไกลแค่ไหน คือ ใกล้ - getsunova (Official Audio),"390,272,032"
Drake - Toosie Slide (Official Music Video),"389,748,872"
Canserbero - Maquiavélico (Video Oficial),"389,663,249"
YA MAULANA - SABYAN (OFFICIAL MUSIC VIDEO),"389,630,233"
"Becky G, El Alfa - FULANITO (Official Video)","389,599,660"
Saad Lamjarred - GHALTANA (EXCLUSIVE Music Video) | (سعد لمجرد - غلطانة (فيديو كليب حصري,"389,594,689"
Britney Spears - Work Bitch (Official Video),"389,521,645"
J Balvin - Rojo (Official Video),"389,450,388"
"Sam Smith - Fire On Fire (From ""Watership Down"")","389,432,121"
Iggy Azalea - Work (Official Music Video),"389,323,995"
Raí Saia Rodada - Tapão Na Raba (Clipe Oficial),"389,275,697"
"#Video | हमके दुल्हिन बनालS | #Ankush Raja, #Shilpi Raj | #Pallavi Giri | Bhojpuri Hit Song","389,197,665"
Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),"389,144,240"
Chayanne - Bailando Bachata (Official Video),"389,090,420"
Creed - One Last Breath (Official HD Music Video),"388,876,657"
"Lyrical: Dil Mein Ho Tum| WHY CHEAT INDIA | Emraan H, Shreya D|Rochak K, Armaan M, Bappi L, Manoj M","388,851,168"
Quem Ama os Animais - Yasmin Verissimo (Reenvio),"388,621,103"
"Machine Gun Kelly ""Rap Devil"" (Eminem Diss) (WSHH Exclusive - Official Music Video)","388,619,521"
"Train - Hey, Soul Sister (Official Video)","388,583,842"
Vicente Fernández - Por Tu Maldito Amor,"388,519,018"
"ยังฮักไผอีกได้บ่ - มนต์แคน แก่นคูน , มีนตรา อินทิรา 【MUSIC VIDEO】","388,406,886"
Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo),"388,353,158"
Marc Anthony - Valio La Pena (Salsa Version),"388,310,385"
Portugal. The Man - Feel It Still (Official Music Video),"388,231,250"
"Is Qadar | Tulsi Kumar, Darshan Raval | Sachet-Parampara | Sayeed Quadri | Arvindr K | Bhushan K","388,169,318"
Bon Jovi - Bed Of Roses (Official Music Video),"387,800,365"
"TWICE ""Dance The Night Away"" M/V","387,641,424"
Avenged Sevenfold - So Far Away [Official Music Video],"387,524,842"
Virgoun - Bukti (Official Lyric Video),"387,520,224"
Liam Payne - Strip That Down ft. Quavo,"387,380,230"
Guri : Billian Billian (Official Video) Sukhe | Satti Dhillon | Punjabi Song | GK Digital | Geet MP3,"387,251,058"
"Saulo Vasconcellos - De nada (De ""Moana"")","387,036,207"
"Humko Humise Chura Lo Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit N","386,911,677"
Major Lazer - Light It Up (feat. Nyla & Fuse ODG) (Remix) [Official Lyric Video],"386,803,558"
Michael Jackson - You Are Not Alone (Official Video),"386,628,318"
Christian Nodal - Aquí Abajo,"386,350,541"
"David Guetta - Where Them Girls At ft. Nicki Minaj, Flo Rida (Official Video)","386,324,280"
"Tamma Tamma Again | Varun , Alia | Bappi L, Anuradha P | Tanishk, Badshah |  ""Badrinath Ki Dulhania""","386,209,185"
Martin Garrix & Troye Sivan - There For You (Official Video),"386,159,202"
"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty","386,093,543"
Boney M. - Ma Baker (Sopot Festival 1979),"386,037,404"
DJ Snake - Middle ft. Bipolar Sunshine,"386,002,477"
ॐ जय जगदीश हरे आरती Om Jai Jagdish Hare Aarti I ANURADHA PAUDWAL I Vishnu Aarti I Video SongAartiyan,"385,820,112"
"Loca (Remix) - Khea Ft. Bad Bunny, Duki, Cazzu","385,647,642"
Ed Sheeran - Castle On The Hill [Official Lyric Video],"385,623,942"
"Chris Brown, Tyga - Ayo (Official Video)","385,257,262"
"Jhay Cortez, Anuel AA, J. Balvin - Medusa (Official Video)","385,233,144"
(여자)아이들((G)I-DLE) - '퀸카 (Queencard)' Official Music Video,"385,126,162"
Tesher x Jason Derulo - Jalebi Baby (Official Video),"385,097,430"
Snow Patrol - Chasing Cars (Official Video),"385,060,338"
Naiara Azevedo Ft. Maiara e Maraisa - 50 Reais,"384,969,693"
Zé Neto e Cristiano - Oi Balde - #Escolhas,"384,929,539"
Aventura - Enséñame a Olvidar (Sold Out at Madison Square Garden),"384,893,660"
Alexandra Stan - Mr. Saxobeat (Official Video),"384,728,007"
"Tumhe Dillagi Song By Rahat Fateh Ali Khan | Huma Qureshi, Vidyut Jammwal | Salim - Sulaiman","384,719,999"
Pills & Automobiles (Official Video),"384,699,731"
YA HABIBAL QOLBI versi SABYAN,"384,569,429"
Of Monsters and Men - Little Talks,"384,519,503"
Mümin Sarıkaya - Ben Yoruldum Hayat (Official Video),"384,372,581"
ฉันไม่มี - ทีที T_T [Official Lyric Video],"383,993,490"
Farruko - Cositas Que Haciamos [Official Music Video],"383,965,917"
Warren G - Regulate (Official Music Video) ft. Nate Dogg,"383,925,509"
"Yo Yo Honey Singh: MAKHNA Video Song | Neha Kakkar, Singhsta, TDO | Bhushan Kumar","383,845,777"
ले लो पुदीना | #Pawan_Singh | Pudina Ae Haseena | Le Lo Pudina | Ft. Maahi | #New Bhojpuri Song,"383,749,302"
"Anuel AA, Bad Bunny - La Última Vez","383,255,004"
Adexe y Nau - No Me Dejes Así (Cali & El Dandee ft. Felipe Santos cover),"383,225,975"
Enrique Iglesias - DUELE EL CORAZON (Lyric Video) ft. Wisin,"382,788,148"
Teri Pyari Pyari Do Akhiyan (Original Song) | Sajjna - Bhinda Aujla & Bobby Layal Feat. Sunny Boy,"382,577,453"
Алексей Воробьёв - Сумасшедшая,"382,302,113"
"No se habla de Bruno (De ""Encanto"")","382,117,463"
Naino Ne Baandhi - Lyrical | Gold | Akshay Kumar | Mouni Roy | Arko,"381,974,369"
Zedd - Clarity ft. Foxes,"381,948,801"
Enrique Iglesias - I Like It (Official Music Video),"381,906,523"
"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)","381,754,556"
"Dard Karaara | Full Song | Dum Laga Ke Haisha, Ayushmann Khurrana, Bhumi, Kumar Sanu, Sadhana Sargam","381,709,826"
Westlife - My Love (Official Video),"381,626,738"
Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],"381,268,092"
OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],"380,779,401"
Aserejé (The Ketchup Song) [Spanish Version] - Las Ketchup,"380,714,864"
"Agar Tum Saath Ho FULL AUDIO Song | Tamasha | Ranbir Kapoor, Deepika Padukone | T-Series","380,602,626"
"Bedardi Se Pyaar Ka Song|Jubin N,Meet B,Manoj M|Gurmeet C,Sherine S,Kaashish V | Ashish P| Bhushan K","380,597,537"
Britney Spears - Gimme More (Official HD Video),"380,552,294"
Matheus & Kauan - Que Sorte A Nossa,"380,511,968"
Kamaal Song | Uchana Amit | Ft. | Badshah | Alina | Punjabi Song | #kamal #badshah #uchanaamit,"380,489,339"
Beyoncé - Pretty Hurts (Video),"380,347,036"
"NO ME CONOCEN (REMIX) - BANDIDO, DUKI, REI, TIAGO PZK (VIDEO OFICIAL)","380,226,610"
Full Video: Tera Yaar Hoon Main | Sonu Ke Titu Ki Sweety | Arijit Singh Rochak Kohli | Song 2018,"380,105,318"
"TINI, Sebastián Yatra - Oye","379,921,955"
Deorro x Chris Brown - Five More Hours (Official Video) [Ultra Records],"379,598,351"
Pentatonix - Daft Punk,"379,510,084"
"Ozuna, Feid - Hey Mor (Video Oficial) | Ozutochi","379,504,478"
Rita Ora - Anywhere [Official Video],"379,304,101"
Red Hot Chili Peppers - Dani California [Official Music Video],"379,298,845"
BAD BUNNY - SOLO DE MÍ | X100PRE (Video Oficial),"378,996,766"
Selena Gomez & The Scene - Naturally,"378,944,755"
KAROL G - Amargura (Visualizer),"378,766,373"
Wiz Khalifa - Black And Yellow [Official Music Video],"378,746,581"
"Rooth Kar Hum Full Video - Gunaah|Dino, Bipasha Basu|Roop Kumar Rathod, Sabri Brothers","378,701,004"
"Full Video: CHALE AANA | De De Pyaar De I Ajay Devgn, Tabu, Rakul Preet l Armaan M, Amaal M,Kunaal V","378,642,770"
Zé Neto e Cristiano - MULHER MARAVILHA - #EsqueceOMundoLaFora,"378,528,517"
Stromae - Formidable (ceci n'est pas une leçon),"378,443,852"
Aminé - Caroline (Official Video),"378,383,831"
ROSÉ - 'On The Ground' M/V,"378,377,317"
Ozuna - Mi Niña (Video Oficial),"378,270,551"
Atif Aslam: Pehli Dafa Song (Video) | Ileana D’Cruz | Latest Hindi Song 2017 | T-Series,"378,182,875"
Pitbull - Hey Baby (Drop It To The Floor) ft. T-Pain,"377,991,918"
Outkast - Ms. Jackson (Official HD Video),"377,967,694"
Banda Vingadora - Metralhadora [Clipe Oficial],"377,713,335"
"The Game, 50 Cent - Hate It Or Love It (Official Music Video)","377,575,783"
Pitbull - Fireball (Official Video) ft. John Ryan,"377,572,219"
"The Humma Song – OK Jaanu | Shraddha Kapoor | Aditya Roy Kapur | @ARRahman, Badshah, Tanishk","377,540,260"
Kanye West - Gold Digger ft. Jamie Foxx,"377,435,653"
Ariana Grande - One Last Time (Official Video),"377,204,469"
Major Lazer - Cold Water (feat. Justin Bieber & MØ) [Official Dance Video],"376,782,318"
Amy Winehouse - Rehab,"376,773,446"
Chris Brown - Forever (Official HD Video),"376,750,365"
ดึงดัน - COCKTAIL X ตั๊ก ศิริพร (JOOX 100x100 SEASON 2)「Official MV」,"376,719,210"
Элджей & Feduk - Розовое вино,"376,569,507"
ใจกลางเมือง - LABANOON「Official MV」,"376,370,104"
Myke Towers - Piensan (Video Oficial),"376,196,092"
Aviões - Inquilina (Álbum Xperience) [Vídeo Oficial],"376,183,062"
Ed Sheeran - Shivers [Official Video],"375,987,712"
Five Finger Death Punch - Wash It All Away (Explicit),"375,666,643"
Reynmen - Ela (Official Video),"375,623,787"
Mann Bharrya (Full Song) | B Praak | Jaani | Himanshi Khurana | Arvindr Khaira | Punjabi Songs,"375,592,960"
DJ Snake - Magenta Riddim,"375,583,511"
Marshmello - Together (Official Music Video),"375,489,135"
"Full Video: Deewangi Deewangi |  Om Shanti Om | Shahrukh Khan | Vishal Dadlani, Shekhar Ravjiani","375,480,842"
Plan B - Si no le contesto ft. Tony Dize and Zion y Lennox (Remix) [Official Video],"375,475,948"
Rammstein - Ich Will (Official Video),"375,340,969"
It's Goin' Down (from Descendants 2) (Official Video),"375,337,233"
BAD BUNNY - A TU MERCED | YHLQMDLG [Visualizer],"375,325,903"
Romeo Santos - Necio (Audio) ft. Santana,"375,247,168"
"Kristen Bell, Idina Menzel - For the First Time in Forever (From ""Frozen""/Sing-Along)","375,202,083"
"Lakdi Ki Kaathi - ""लकड़ी की काठी काठी पे घोडा"" | Masoom | Childrens Songs | Popular Kids HD Songs","375,191,264"
Ed Sheeran - The A Team [Official Music Video],"375,141,070"
Luis Fonsi - Llegaste Tú,"375,067,192"
The Little Mermaid - Under the Sea (from The Little Mermaid) (Official Video),"374,663,432"
Breaking the Habit (Official Music Video) [HD UPGRADE] – Linkin Park,"374,553,266"
Alice Merton - No Roots,"374,501,285"
Leo Rojas - Der einsame Hirte (Videoclip),"374,431,307"
"El Alfa ""El Jefe"" - Singapur (El Androide)","374,322,507"
Green Day - Basket Case [Official Music Video] (4K Upgrade),"374,318,297"
Junior H con Banda - El Hijo Mayor [En Vivo],"374,265,853"
Xúc Xắc Xúc Xẻ - Bé Bảo An ft Phi Long,"374,185,427"
Zé Neto e Cristiano - BEBIDA NA FERIDA - #EsqueceOMundoLaFora,"374,155,683"
GABRIELA ROCHA - EU NAVEGAREI (CLIPE OFICIAL) | EP CÉU,"373,874,208"
Little Mix - Woman Like Me (Official Video) ft. Nicki Minaj,"373,677,048"
#SarangaDariya Song ​ | Love story Songs | Naga Chaitanya | Sai Pallavi | Sekhar Kammula | Pawan Ch,"373,343,686"
Channa Mereya - Lyric Video | Ae Dil Hai Mushkil | Karan Johar | Ranbir | Anushka | Pritam | Arijit,"373,305,070"
Aya Nakamura - Pookie (Clip officiel),"373,296,596"
Usher - Burn (Official Music Video),"373,073,953"
AC/DC - Highway to Hell (Official Video),"373,059,737"
Lil Baby x Gunna - Drip Too Hard (Official Audio),"372,984,923"
Ciara - Level Up,"372,946,845"
Luka Chuppi: Duniyaa Full Video Song | Kartik Aaryan Kriti Sanon | Akhil | Dhvani B,"372,913,677"
Piensas En Mi - Nicky Jam | Video Oficial,"372,705,334"
Hungria - Não Troco (Official Music),"372,628,914"
BAD BUNNY - OTRA NOCHE EN MIAMI | X100PRE [Visualizer],"372,608,609"
Mill Lo Na : Guri Ft. Sukhe (Official Video) Jaani | Satti Dhillon | Punjabi Songs | GK | Geet MP3,"372,595,300"
"Los Del Espacio - LIT killah, Duki, Emilia, Tiago PZK, FMK, Rusherking, Maria Becerra, Big One","372,273,341"
ไม่มีข้อแม้ตั้งแต่เริ่มต้น - ไผ่ พงศธร 【Lyric Version】,"372,019,872"
Samuel Messias - Todavia me Alegrarei (Clipe Oficial MK Music),"372,018,188"
ฉันยังรักเธอ   เต้ย อภิวัฒน์ & Night Tingle Ft ยุ่งยิ่ง กนกนันทน์ [Official Music Video],"371,955,139"
#Video | #Pawan Singh New Song | लाल घाघरा | Lal Ghaghra | Shilpi Raj | Namrita Malla| Bhojpuri Gana,"371,948,888"
Gabriel Diniz - Jenifer,"371,841,004"
A Solas Remix - Lunay x Lyanno x Anuel AA x Brytiago x Alex Rose ( Video Oficial ),"371,496,345"
"Stray Kids ""Back Door"" M/V","371,465,784"
4K Video - Pawan Singh - धनी हो सब धन | Shivani Singh | Dhani Ho Sab Dhan | Bhojpuri Song 2023,"371,351,945"
Mohamed Ramadan - BUM BUM [ Official Music Video ] / محمد رمضان - رايحين نسهر,"371,294,680"
Luke Combs - Hurricane (Official Video),"371,272,481"
Cristiano Araújo - É com ela que eu estou (DVD in The Cities) [Vídeo Oficial],"371,208,487"
Mon Laferte - Amárrame / Pa´Dónde Se Fue (En Vivo),"371,157,656"
คนมีเสน่ห์ - ป้าง นครินทร์「Official MV」,"371,131,530"
Hinder - Lips Of An Angel (Official Music Video),"371,034,314"
Dire Straits - Walk Of Life (Official Music Video),"371,006,793"
Zé Neto e Cristiano - AMIGO TAXISTA - DVD Um Novo Sonho,"370,936,387"
Oh Nanana - Bonde R300 (KondZilla) | Official Music Video,"370,902,921"
"Mere Yaar Ki Shaadi Hai Song | Jimmy Shergill, Sanjana, Uday | Udit Narayan, Sonu Nigam, Alka Yagnik","370,784,098"
Same Time Same Jagah (Chaar Din) ● Sandeep Brar ● Kulwinder Billa ● New Punjabi Songs,"370,684,144"
Demi Lovato - Confident (Official Video),"370,675,076"
Bad Bunny x Bryant Myers x Zion x De La Ghetto x Revol - Caile (Video Oficial),"370,572,943"
Tom and Angela - You Get Me (from Talking Friends),"370,395,253"
"Sech - Otro Trago (Remix) ft. Darell, Nicky Jam, Ozuna, Anuel AA (Audio Oficial)","370,386,064"
Doja Cat - Need to Know (Official Video),"370,072,886"
LAARE : Maninder Buttar | Sargun Mehta | B Praak | Jaani | Arvindr Khaira | Punjabi Song,"369,854,605"
BLACKPINK - 'STAY' M/V,"369,806,556"
"#Vachinde Full Video Song || Fidaa Full Video Songs || Varun Tej, Sai Pallavi || Sekhar Kammula","369,718,936"
"Ik Mulaqaat - Dream Girl | Ayushmann Khurrana, Nushrat Bharucha | Meet Bros Ft. Altamash F & Palak M","369,685,651"
Polo G Feat. Lil Tjay - Pop Out 🎥By. Ryan Lynch Prod. By JDONTHATRACK  & Iceberg,"369,661,249"
EM GÌ ƠI | ICM x JACK | OFFICIAL MUSIC VIDEO,"369,587,484"
Trio Parada Dura - Aceita Que Dói Menos (Ao Vivo) ft. Marilia Mendonça,"369,552,162"
"Ke Personajes, FMK, Big One - Un Finde | CROSSOVER #2","369,329,169"
Kid Rock - Picture feat. Sheryl Crow [Official Music Video],"369,239,415"
PSY - HANGOVER (feat. Snoop Dogg) M/V,"369,038,813"
Carlos Rivera - Te Esperaba (Lyric Video),"368,894,102"
Taylor Swift - …Ready For It?,"368,784,637"
Humood - Kun Anta | حمود الخضر - كن أنت | Official Music Video,"368,739,563"
"DJ Khaled - No Brainer (Official Video) ft. Justin Bieber, Chance the Rapper, Quavo","368,677,607"
Thalia - No Me Enseñaste (Official Video),"368,484,610"
BANDA MS - POR MI NO TE DETENGAS (VIDEO OFICIAL),"368,363,516"
МАКСИМ ФАДЕЕВ – ВДВОЁМ,"368,258,737"
Zé Felipe - Malvada (Videoclipe Oficial),"368,239,912"
Billie Eilish - idontwannabeyouanymore (Official Vertical Video),"368,149,814"
Phulkari : Karan Randhawa (Official Video) Simar Kaur | Rav Dhillon | GK Digital | Geet MP3,"368,115,377"
Martin Garrix & Bebe Rexha - In The Name Of Love (Official Audio),"368,005,889"
Madonna - Bitch I'm Madonna ft. Nicki Minaj,"367,628,907"
Henrique e Juliano -  SEU PERFIL - DVD Manifesto Musical,"367,535,398"
Labrinth - Beneath Your Beautiful (Official Video) ft. Emeli Sandé,"367,529,297"
"YG - My Nigga ft. Jeezy, Rich Homie Quan (Explicit) (Official Music Video)","367,294,962"
Marília Mendonça - Ausência (Agora Que São Elas 2),"367,179,102"
Libianca - People (Official Video),"367,075,763"
Dynho Alves - Malemolência (kondzilla.com) | Official Music Video,"366,954,439"
Natti Natasha x Becky G - Ram Pam Pam | Live On The Tonight Show Starring Jimmy Fallon |,"366,836,439"
Matheus & Kauan - Te Assumi Pro Brasil – Na Praia 2 / Ao Vivo,"366,717,173"
"""Padmaavat Song"" Ghoomar: Deepika Padukone, Shahid Kapoor, Ranveer Singh|Shreya Ghoshal,Swaroop Khan","366,497,092"
Nio Garcia x J Balvin x Bad Bunny  - AM Remix (Video Oficial),"366,466,575"
Pinga Full Video Song | Bajirao Mastani | Deepika Padukone and Priyanka Chopra | Shreya Ghoshal,"366,438,845"
Ways to Be Wicked (from Descendants 2) (Official Video),"366,242,019"
August Alsina - No Love (Remix) ft. Nicki Minaj,"366,230,560"
DJ Snake ft. Bipolar Sunshine - Middle (Official Audio),"366,095,097"
The Chainsmokers - All We Know (Audio) ft. Phoebe Ryan,"365,973,652"
Young Money - Bed Rock (Official Music Video),"365,883,314"
Elenco de Soy Luna - Alas (fin de temporada) ft. Karol Sevilla,"365,846,326"
เด็กเลี้ยงควาย (DLK) - อยากนอนกับเธอ ft. OG-ANIC prod. Nino,"365,648,680"
Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,"365,566,998"
【Ado】うっせぇわ,"365,415,676"
We Are The World 25 For Haiti - Official Video,"365,403,067"
"Shakira - Te Aviso, Te Anuncio (Tango) (Official HD Video)","365,091,782"
T.I. - About The Money ft. Young Thug (Official Music Video),"365,025,941"
"TWICE ""MORE & MORE"" M/V","365,013,529"
"Noriel, Yandel, Nicky Jam - Desperté Sin Ti","365,012,759"
Alicia Keys - If I Ain't Got You (Official HD Video),"364,991,343"
