Video,Total Views,Artist,Title,Total Views_normalized
Vicente Fernández - Por Tu Maldito Amor,388519018,Vicente Fernández,Por Tu Maldito Amor,0.0029062615466405317
"ยังฮักไผอีกได้บ่ - มนต์แคน แก่นคูน , มีนตรา อินทิรา 【MUSIC VIDEO】",388406886,ยังฮักไผอีกได้บ่,"มนต์แคน แก่นคูน , มีนตรา อินทิรา 【MUSIC VIDEO】",0.0028927600506665416
Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo),388353158,Gusttavo Lima – A Gente Fez Amor,DVD O Embaixador In Cariri (Ao Vivo),0.0028862908146260677
Marc Anthony - Valio La Pena (Salsa Version),388310385,Marc Anthony,Valio La Pena (Salsa Version),0.0028811406390535713
Portugal. The Man - Feel It Still (Official Music Video),388231250,Portugal. The Man,Feel It Still (Official Music Video),0.002871612218228993
"Is Qadar | Tulsi Kumar, Darshan Raval | Sachet-Parampara | Sayeed Quadri | Arvindr K | Bhushan K",388169318,"Is Qadar | Tulsi Kumar, Darshan Raval | Sachet-Parampara | Sayeed Quadri | Arvindr K | Bhushan K",,0.0028641551618252756
Bon Jovi - Bed Of Roses (Official Music Video),387800365,Bon Jovi,Bed Of Roses (Official Music Video),0.0028197305779055076
"TWICE ""Dance The Night Away"" M/V",387641424,"TWICE ""Dance The Night Away"" M/V",,0.0028005929430501425
Avenged Sevenfold - So Far Away [Official Music Video],387524842,Avenged Sevenfold,So Far Away [Official Music Video],0.002786555635201894
Virgoun - Bukti (Official Lyric Video),387520224,Virgoun,Bukti (Official Lyric Video),0.0027859995949242947
Liam Payne - Strip That Down ft. Quavo,387380230,Liam Payne,Strip That Down ft. Quavo,0.00276914331458164
Guri : Billian Billian (Official Video) Sukhe | Satti Dhillon | Punjabi Song | GK Digital | Geet MP3,387251058,Guri : Billian Billian (Official Video) Sukhe | Satti Dhillon | Punjabi Song | GK Digital | Geet MP3,,0.0027535900805543134
"Saulo Vasconcellos - De nada (De ""Moana"")",387036207,Saulo Vasconcellos,"De nada (De ""Moana"")",0.002727720481229344
"Humko Humise Chura Lo Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit N",386911677,"Humko Humise Chura Lo Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit N",,0.0027127261772515177
Major Lazer - Light It Up (feat. Nyla & Fuse ODG) (Remix) [Official Lyric Video],386803558,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) (Remix) [Official Lyric Video],0.0026997078752216686
Michael Jackson - You Are Not Alone (Official Video),386628318,Michael Jackson,You Are Not Alone (Official Video),0.0026786077240205652
Christian Nodal - Aquí Abajo,386350541,Christian Nodal,Aquí Abajo,0.0026451613835720977
"David Guetta - Where Them Girls At ft. Nicki Minaj, Flo Rida (Official Video)",386324280,David Guetta,"Where Them Girls At ft. Nicki Minaj, Flo Rida (Official Video)",0.0026419993710710063
"Tamma Tamma Again | Varun , Alia | Bappi L, Anuradha P | Tanishk, Badshah |  ""Badrinath Ki Dulhania""",386209185,"Tamma Tamma Again | Varun , Alia | Bappi L, Anuradha P | Tanishk, Badshah |  ""Badrinath Ki Dulhania""",,0.002628141108673772
Martin Garrix & Troye Sivan - There For You (Official Video),386159202,Martin Garrix & Troye Sivan,There For You (Official Video),0.0026221227974578126
"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",386093543,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",,0.002614216983558515
Boney M. - Ma Baker (Sopot Festival 1979),386037404,Boney M.,Ma Baker (Sopot Festival 1979),0.0026074574458486363
DJ Snake - Middle ft. Bipolar Sunshine,386002477,DJ Snake,Middle ft. Bipolar Sunshine,0.002603251984875113
ॐ जय जगदीश हरे आरती Om Jai Jagdish Hare Aarti I ANURADHA PAUDWAL I Vishnu Aarti I Video SongAartiyan,385820112,ॐ जय जगदीश हरे आरती Om Jai Jagdish Hare Aarti I ANURADHA PAUDWAL I Vishnu Aarti I Video SongAartiyan,,0.002581293932639381
"Loca (Remix) - Khea Ft. Bad Bunny, Duki, Cazzu",385647642,Loca (Remix),"Khea Ft. Bad Bunny, Duki, Cazzu",0.002560527309279109
Ed Sheeran - Castle On The Hill [Official Lyric Video],385623942,Ed Sheeran,Castle On The Hill [Official Lyric Video],0.0025576736595218294
"Chris Brown, Tyga - Ayo (Official Video)",385257262,"Chris Brown, Tyga",Ayo (Official Video),0.0025135227610830063
"Jhay Cortez, Anuel AA, J. Balvin - Medusa (Official Video)",385233144,"Jhay Cortez, Anuel AA, J. Balvin",Medusa (Official Video),0.0025106187811316863
(여자)아이들((G)I-DLE) - '퀸카 (Queencard)' Official Music Video,385126162,(여자)아이들((G)I-DLE),'퀸카 (Queencard)' Official Music Video,0.002497737382045888
Tesher x Jason Derulo - Jalebi Baby (Official Video),385097430,Tesher x Jason Derulo,Jalebi Baby (Official Video),0.002494277843445622
Snow Patrol - Chasing Cars (Official Video),385060338,Snow Patrol,Chasing Cars (Official Video),0.002489811700964732
Naiara Azevedo Ft. Maiara e Maraisa - 50 Reais,384969693,Naiara Azevedo Ft. Maiara e Maraisa,50 Reais,0.0024788973936968467
Zé Neto e Cristiano - Oi Balde - #Escolhas,384929539,Zé Neto e Cristiano,Oi Balde,0.002474062564483605
Aventura - Enséñame a Olvidar (Sold Out at Madison Square Garden),384893660,Aventura,Enséñame a Olvidar (Sold Out at Madison Square Garden),0.002469742475891136
Alexandra Stan - Mr. Saxobeat (Official Video),384728007,Alexandra Stan,Mr. Saxobeat (Official Video),0.0024497966681593583
"Tumhe Dillagi Song By Rahat Fateh Ali Khan | Huma Qureshi, Vidyut Jammwal | Salim - Sulaiman",384719999,"Tumhe Dillagi Song By Rahat Fateh Ali Khan | Huma Qureshi, Vidyut Jammwal | Salim",Sulaiman,0.0024488324476000245
Pills & Automobiles (Official Video),384699731,Pills & Automobiles (Official Video),,0.0024463920352253143
YA HABIBAL QOLBI versi SABYAN,384569429,YA HABIBAL QOLBI versi SABYAN,,0.002430702741104074
Of Monsters and Men - Little Talks,384519503,Of Monsters and Men,Little Talks,0.002424691293096394
Mümin Sarıkaya - Ben Yoruldum Hayat (Official Video),384372581,Mümin Sarıkaya,Ben Yoruldum Hayat (Official Video),0.00240700083193017
ฉันไม่มี - ทีที T_T [Official Lyric Video],383993490,ฉันไม่มี,ทีที T_T [Official Lyric Video],0.0023613555601944003
Farruko - Cositas Que Haciamos [Official Music Video],383965917,Farruko,Cositas Que Haciamos [Official Music Video],0.002358035573495766
Warren G - Regulate (Official Music Video) ft. Nate Dogg,383925509,Warren G,Regulate (Official Music Video) ft. Nate Dogg,0.0023531701608631855
"Yo Yo Honey Singh: MAKHNA Video Song | Neha Kakkar, Singhsta, TDO | Bhushan Kumar",383845777,"Yo Yo Honey Singh: MAKHNA Video Song | Neha Kakkar, Singhsta, TDO | Bhushan Kumar",,0.002343569856962442
ले लो पुदीना | #Pawan_Singh | Pudina Ae Haseena | Le Lo Pudina | Ft. Maahi | #New Bhojpuri Song,383749302,ले लो पुदीना | #Pawan_Singh | Pudina Ae Haseena | Le Lo Pudina | Ft. Maahi | #New Bhojpuri Song,,0.0023319535759356996
"Anuel AA, Bad Bunny - La Última Vez",383255004,"Anuel AA, Bad Bunny",La Última Vez,0.0022724365562004634
Adexe y Nau - No Me Dejes Así (Cali & El Dandee ft. Felipe Santos cover),383225975,Adexe y Nau,No Me Dejes Así (Cali & El Dandee ft. Felipe Santos cover),0.00226894125667286
Enrique Iglesias - DUELE EL CORAZON (Lyric Video) ft. Wisin,382788148,Enrique Iglesias,DUELE EL CORAZON (Lyric Video) ft. Wisin,0.0022162237498255383
Teri Pyari Pyari Do Akhiyan (Original Song) | Sajjna - Bhinda Aujla & Bobby Layal Feat. Sunny Boy,382577453,Teri Pyari Pyari Do Akhiyan (Original Song) | Sajjna,Bhinda Aujla & Bobby Layal Feat. Sunny Boy,0.00219085456266898
Алексей Воробьёв - Сумасшедшая,382302113,Алексей Воробьёв,Сумасшедшая,0.002157701654476145
"No se habla de Bruno (De ""Encanto"")",382117463,"No se habla de Bruno (De ""Encanto"")",,0.002135468471873528
Naino Ne Baandhi - Lyrical | Gold | Akshay Kumar | Mouni Roy | Arko,381974369,Naino Ne Baandhi,Lyrical | Gold | Akshay Kumar | Mouni Roy | Arko,0.0021182389293263326
Zedd - Clarity ft. Foxes,381948801,Zedd,Clarity ft. Foxes,0.002115160358989024
Enrique Iglesias - I Like It (Official Music Video),381906523,Enrique Iglesias,I Like It (Official Music Video),0.0021100697849620875
"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",381754556,"Michael Jackson, Justin Timberlake",Love Never Felt So Good (Official Video),0.002091771869659774
"Dard Karaara | Full Song | Dum Laga Ke Haisha, Ayushmann Khurrana, Bhumi, Kumar Sanu, Sadhana Sargam",381709826,"Dard Karaara | Full Song | Dum Laga Ke Haisha, Ayushmann Khurrana, Bhumi, Kumar Sanu, Sadhana Sargam",,0.002086386057269761
Westlife - My Love (Official Video),381626738,Westlife,My Love (Official Video),0.0020763816669308113
Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],381268092,Ed Sheeran,Beautiful People (feat. Khalid) [Official Music Video],0.0020331981196375568
OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],380779401,OneRepublic,I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],0.0019743562228638906
Aserejé (The Ketchup Song) [Spanish Version] - Las Ketchup,380714864,Aserejé (The Ketchup Song) [Spanish Version],Las Ketchup,0.0019665855058011994
"Agar Tum Saath Ho FULL AUDIO Song | Tamasha | Ranbir Kapoor, Deepika Padukone | T-Series",380602626,"Agar Tum Saath Ho FULL AUDIO Song | Tamasha | Ranbir Kapoor, Deepika Padukone | T-Series",,0.0019530712466679576
"Bedardi Se Pyaar Ka Song|Jubin N,Meet B,Manoj M|Gurmeet C,Sherine S,Kaashish V | Ashish P| Bhushan K",380597537,"Bedardi Se Pyaar Ka Song|Jubin N,Meet B,Manoj M|Gurmeet C,Sherine S,Kaashish V | Ashish P| Bhushan K",,0.001952458494616699
Britney Spears - Gimme More (Official HD Video),380552294,Britney Spears,Gimme More (Official HD Video),0.0019470109133521984
Matheus & Kauan - Que Sorte A Nossa,380511968,Matheus & Kauan,Que Sorte A Nossa,0.0019421553741069617
Kamaal Song | Uchana Amit | Ft. | Badshah | Alina | Punjabi Song | #kamal #badshah #uchanaamit,380489339,Kamaal Song | Uchana Amit | Ft. | Badshah | Alina | Punjabi Song | #kamal #badshah #uchanaamit,,0.0019394306804209893
Beyoncé - Pretty Hurts (Video),380347036,Beyoncé,Pretty Hurts (Video),0.0019222963799395282
"NO ME CONOCEN (REMIX) - BANDIDO, DUKI, REI, TIAGO PZK (VIDEO OFICIAL)",380226610,NO ME CONOCEN (REMIX),"BANDIDO, DUKI, REI, TIAGO PZK (VIDEO OFICIAL)",0.0019077962269576573
Full Video: Tera Yaar Hoon Main | Sonu Ke Titu Ki Sweety | Arijit Singh Rochak Kohli | Song 2018,380105318,Full Video: Tera Yaar Hoon Main | Sonu Ke Titu Ki Sweety | Arijit Singh Rochak Kohli | Song 2018,,0.0018931918013728316
"TINI, Sebastián Yatra - Oye",379921955,"TINI, Sebastián Yatra",Oye,0.001871113582788679
Deorro x Chris Brown - Five More Hours (Official Video) [Ultra Records],379598351,Deorro x Chris Brown,Five More Hours (Official Video) [Ultra Records],0.0018321493432926633
Pentatonix - Daft Punk,379510084,Pentatonix,Daft Punk,0.001821521364257811
"Ozuna, Feid - Hey Mor (Video Oficial) | Ozutochi",379504478,"Ozuna, Feid",Hey Mor (Video Oficial) | Ozutochi,0.0018208463617034112
Rita Ora - Anywhere [Official Video],379304101,Rita Ora,Anywhere [Official Video],0.0017967195356521429
Red Hot Chili Peppers - Dani California [Official Music Video],379298845,Red Hot Chili Peppers,Dani California [Official Music Video],0.0017960866756047064
BAD BUNNY - SOLO DE MÍ | X100PRE (Video Oficial),378996766,BAD BUNNY,SOLO DE MÍ | X100PRE (Video Oficial),0.001759714200286984
Selena Gomez & The Scene - Naturally,378944755,Selena Gomez & The Scene,Naturally,0.0017534517033449618
KAROL G - Amargura (Visualizer),378766373,KAROL G,Amargura (Visualizer),0.0017319732328384824
Wiz Khalifa - Black And Yellow [Official Music Video],378746581,Wiz Khalifa,Black And Yellow [Official Music Video],0.0017295901342732484
"Rooth Kar Hum Full Video - Gunaah|Dino, Bipasha Basu|Roop Kumar Rathod, Sabri Brothers",378701004,Rooth Kar Hum Full Video,"Gunaah|Dino, Bipasha Basu|Roop Kumar Rathod, Sabri Brothers",0.0017241023370163852
"Full Video: CHALE AANA | De De Pyaar De I Ajay Devgn, Tabu, Rakul Preet l Armaan M, Amaal M,Kunaal V",378642770,"Full Video: CHALE AANA | De De Pyaar De I Ajay Devgn, Tabu, Rakul Preet l Armaan M, Amaal M,Kunaal V",,0.001717090546300537
Zé Neto e Cristiano - MULHER MARAVILHA - #EsqueceOMundoLaFora,378528517,Zé Neto e Cristiano,MULHER MARAVILHA,0.0017033336667343427
Stromae - Formidable (ceci n'est pas une leçon),378443852,Stromae,Formidable (ceci n'est pas une leçon),0.001693139394299735
Aminé - Caroline (Official Video),378383831,Aminé,Caroline (Official Video),0.0016859124359840452
ROSÉ - 'On The Ground' M/V,378377317,ROSÉ,'On The Ground' M/V,0.0016851281037258622
Ozuna - Mi Niña (Video Oficial),378270551,Ozuna,Mi Niña (Video Oficial),0.0016722727125872139
Atif Aslam: Pehli Dafa Song (Video) | Ileana D’Cruz | Latest Hindi Song 2017 | T-Series,378182875,Atif Aslam: Pehli Dafa Song (Video) | Ileana D’Cruz | Latest Hindi Song 2017 | T-Series,,0.0016617158941855462
Pitbull - Hey Baby (Drop It To The Floor) ft. T-Pain,377991918,Pitbull,Hey Baby (Drop It To The Floor) ft. T-Pain,0.0016387233036074325
Outkast - Ms. Jackson (Official HD Video),377967694,Outkast,Ms. Jackson (Official HD Video),0.0016358065604968677
Banda Vingadora - Metralhadora [Clipe Oficial],377713335,Banda Vingadora,Metralhadora [Clipe Oficial],0.0016051799149857868
"The Game, 50 Cent - Hate It Or Love It (Official Music Video)",377575783,"The Game, 50 Cent",Hate It Or Love It (Official Music Video),0.0015886176689345818
Pitbull - Fireball (Official Video) ft. John Ryan,377572219,Pitbull,Fireball (Official Video) ft. John Ryan,0.0015881885378065258
"The Humma Song – OK Jaanu | Shraddha Kapoor | Aditya Roy Kapur | @ARRahman, Badshah, Tanishk",377540260,"The Humma Song – OK Jaanu | Shraddha Kapoor | Aditya Roy Kapur | @ARRahman, Badshah, Tanishk",,0.0015843404452920498
Kanye West - Gold Digger ft. Jamie Foxx,377435653,Kanye West,Gold Digger ft. Jamie Foxx,0.0015717450132177874
Ariana Grande - One Last Time (Official Video),377204469,Ariana Grande,One Last Time (Official Video),0.0015439088037035517
Major Lazer - Cold Water (feat. Justin Bieber & MØ) [Official Dance Video],376782318,Major Lazer,Cold Water (feat. Justin Bieber & MØ) [Official Dance Video],0.0014930787995395683
Amy Winehouse - Rehab,376773446,Amy Winehouse,Rehab,0.0014920105471916065
Chris Brown - Forever (Official HD Video),376750365,Chris Brown,Forever (Official HD Video),0.0014892314294680728
ดึงดัน - COCKTAIL X ตั๊ก ศิริพร (JOOX 100x100 SEASON 2)「Official MV」,376719210,ดึงดัน,COCKTAIL X ตั๊ก ศิริพร (JOOX 100x100 SEASON 2)「Official MV」,0.0014854801443124552
Элджей & Feduk - Розовое вино,376569507,Элджей & Feduk,Розовое вино,0.0014674548308266158
ใจกลางเมือง - LABANOON「Official MV」,376370104,ใจกลางเมือง,LABANOON「Official MV」,0.0014434452813518739
Myke Towers - Piensan (Video Oficial),376196092,Myke Towers,Piensan (Video Oficial),0.0014224929901466357
Aviões - Inquilina (Álbum Xperience) [Vídeo Oficial],376183062,Aviões,Inquilina (Álbum Xperience) [Vídeo Oficial],0.001420924084815943
Ed Sheeran - Shivers [Official Video],375987712,Ed Sheeran,Shivers [Official Video],0.0013974025455718506
Five Finger Death Punch - Wash It All Away (Explicit),375666643,Five Finger Death Punch,Wash It All Away (Explicit),0.0013587435382334187
Reynmen - Ela (Official Video),375623787,Reynmen,Ela (Official Video),0.0013535833688664081
Mann Bharrya (Full Song) | B Praak | Jaani | Himanshi Khurana | Arvindr Khaira | Punjabi Songs,375592960,Mann Bharrya (Full Song) | B Praak | Jaani | Himanshi Khurana | Arvindr Khaira | Punjabi Songs,,0.0013498715772601727
DJ Snake - Magenta Riddim,375583511,DJ Snake,Magenta Riddim,0.001348733849979307
Marshmello - Together (Official Music Video),375489135,Marshmello,Together (Official Music Video),0.0013373703035871876
"Full Video: Deewangi Deewangi |  Om Shanti Om | Shahrukh Khan | Vishal Dadlani, Shekhar Ravjiani",375480842,"Full Video: Deewangi Deewangi |  Om Shanti Om | Shahrukh Khan | Vishal Dadlani, Shekhar Ravjiani",,0.0013363717669864633
Plan B - Si no le contesto ft. Tony Dize and Zion y Lennox (Remix) [Official Video],375475948,Plan B,Si no le contesto ft. Tony Dize and Zion y Lennox (Remix) [Official Video],0.001335782494331944
Rammstein - Ich Will (Official Video),375340969,Rammstein,Ich Will (Official Video),0.0013195300559105047
It's Goin' Down (from Descendants 2) (Official Video),375337233,It's Goin' Down (from Descendants 2) (Official Video),,0.0013190802147504538
BAD BUNNY - A TU MERCED | YHLQMDLG [Visualizer],375325903,BAD BUNNY,A TU MERCED | YHLQMDLG [Visualizer],0.0013177160015964418
Romeo Santos - Necio (Audio) ft. Santana,375247168,Romeo Santos,Necio (Audio) ft. Santana,0.0013082357436369624
"Kristen Bell, Idina Menzel - For the First Time in Forever (From ""Frozen""/Sing-Along)",375202083,"Kristen Bell, Idina Menzel","For the First Time in Forever (From ""Frozen""/Sing-Along)",0.001302807186704176
"Lakdi Ki Kaathi - ""लकड़ी की काठी काठी पे घोडा"" | Masoom | Childrens Songs | Popular Kids HD Songs",375191264,Lakdi Ki Kaathi,"""लकड़ी की काठी काठी पे घोडा"" | Masoom | Childrens Songs | Popular Kids HD Songs",0.0013015045016103385
Ed Sheeran - The A Team [Official Music Video],375141070,Ed Sheeran,The A Team [Official Music Video],0.0012954607844830393
Luis Fonsi - Llegaste Tú,375067192,Luis Fonsi,Llegaste Tú,0.001286565344113061
The Little Mermaid - Under the Sea (from The Little Mermaid) (Official Video),374663432,The Little Mermaid,Under the Sea (from The Little Mermaid) (Official Video),0.001237949748079295
Breaking the Habit (Official Music Video) [HD UPGRADE] – Linkin Park,374553266,Breaking the Habit (Official Music Video) [HD UPGRADE] – Linkin Park,,0.0012246849725872783
